domain,agency,status,redirect,valid,sitemap,allowed
intelink.gov,"Director of National Intelligence",500,"null",false,"null",false
intelligence.gov,"Director of National Intelligence",404,"https://www.intelligence.gov/robots.txt",false,"null",false
ise.gov,"Director of National Intelligence",200,"https://www.dni.gov/index.php/",false,"null",false
ncix.gov,"Director of National Intelligence",500,"null",false,"null",false
ncsc.gov,"Director of National Intelligence",200,"https://www.dni.gov/index.php/ncsc-home",false,"null",false
nctc.gov,"Director of National Intelligence",200,"https://www.dni.gov/index.php/nctc-home",false,"null",false
odni.gov,"Director of National Intelligence",200,"https://www.odni.gov/robots.txt",true,"null",true
osis.gov,"Director of National Intelligence",500,"null",false,"null",false
ugov.gov,"Director of National Intelligence",500,"null",false,"null",false
eac.gov,"Election Assistance Commission",200,"https://eac.gov/robots.txt",true,"null",true
helpamericavote.gov,"Election Assistance Commission",200,"http://helpamericavote.gov/robots.txt",true,"null",true
votebymail.gov,"Election Assistance Commission",200,"http://votebymail.gov/robots.txt",true,"null",true
airknowledge.gov,"Environmental Protection Agency",500,"null",false,"null",false
airnow.gov,"Environmental Protection Agency",404,"https://airnow.gov/robots.txt",false,"null",false
cbi-epa.gov,"Environmental Protection Agency",500,"null",false,"null",false
energystar.gov,"Environmental Protection Agency",200,"https://www.energystar.gov/robots.txt",true,"null",true
epa.gov,"Environmental Protection Agency",200,"https://www.epa.gov/robots.txt",true,"null",true
epaoig.gov,"Environmental Protection Agency",200,"https://www.epaoig.gov/robots.txt",true,"null",true
fedcenter.gov,"Environmental Protection Agency",404,"http://fedcenter.gov/robots.txt",false,"null",false
foiaonline.gov,"Environmental Protection Agency",500,"null",false,"null",false
frtr.gov,"Environmental Protection Agency",404,"http://frtr.gov/robots.txt",false,"null",false
glnpo.gov,"Environmental Protection Agency",500,"null",false,"null",false
greengov.gov,"Environmental Protection Agency",503,"https://greengov.gov/robots.txt",false,"null",false
relocatefeds.gov,"Environmental Protection Agency",200,"https://www.epa.gov/relocatefeds",false,"null",false
sustainability.gov,"Environmental Protection Agency",200,"https://www.sustainability.gov/robots.txt",true,"null",true
urbanwaters.gov,"Environmental Protection Agency",200,"https://www.epa.gov/urbanwaterspartners",false,"null",false
eeoc.gov,"Equal Employment Opportunity Commission",200,"https://www.eeoc.gov/robots.txt",true,"null",true
ai.gov,"Executive Office of the President",200,"https://ai.gov/robots.txt",true,"https://ai.gov/sitemap.xml",true
budget.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/omb/budget/?utm_source=redirect&utm_medium=social",false,"null",false
build.gov,"Executive Office of the President",404,"https://www.whitehouse.gov/build/robots.txt?utm_source=build.gov",false,"null",false
buildbackbetter.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/",false,"null",false
childtaxcredit.gov,"Executive Office of the President",500,"null",false,"null",false
cleanenergy.gov,"Executive Office of the President",404,"https://www.whitehouse.gov/cleanenergy/robots.txt?utm_source=cleanenergy.gov",false,"null",false
crisisnextdoor.gov,"Executive Office of the President",200,"https://www.cdc.gov/overdose-prevention/index.html",false,"null",false
earmarks.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/omb/",false,"null",false
ej.gov,"Executive Office of the President",200,"https://www.environmentaljustice.gov/",false,"null",false
environmentaljustice.gov,"Executive Office of the President",403,"https://environmentaljustice.gov/robots.txt",false,"null",false
eop.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/",false,"null",false
invertir.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/es/invertir/?utm_source=invertir.gov",false,"null",false
invest.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/invest/?utm_source=invest.gov",false,"null",false
investinamerica.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/invest/?utm_source=investinamerica.gov",false,"null",false
investinginamerica.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/invest/?utm_source=investinginamerica.gov",false,"null",false
max.gov,"Executive Office of the President",404,"https://max.omb.gov/robots.txt",false,"null",false
nano.gov,"Executive Office of the President",200,"https://www.nano.gov/robots.txt",true,"null",true
nepa.gov,"Executive Office of the President",500,"null",false,"null",false
omb.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/omb/?utm_source=omb.gov",false,"null",false
ondcp.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/ondcp/?utm_source=ondcp.gov",false,"null",false
ostp.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/ostp/",false,"null",false
pci.gov,"Executive Office of the President",500,"null",false,"null",false
pitc.gov,"Executive Office of the President",500,"null",false,"null",false
pitctestdomain.gov,"Executive Office of the President",500,"null",false,"null",false
pslf.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/publicserviceloanforgiveness/?utm_source=pslf.gov",false,"null",false
publicserviceloanforgiveness.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/publicserviceloanforgiveness/?utm_source=publicserviceloanforgiveness.gov",false,"null",false
quantum.gov,"Executive Office of the President",200,"https://www.quantum.gov/robots.txt",true,"https://www.quantum.gov/sitemap_index.xml",true
reproaccess.gov,"Executive Office of the President",200,"https://reproductiverights.gov/",false,"null",false
reproductiveaccess.gov,"Executive Office of the President",200,"https://reproductiverights.gov/",false,"null",false
reproductiverights.gov,"Executive Office of the President",200,"https://reproductiverights.gov/robots.txt",true,"null",true
reprorights.gov,"Executive Office of the President",200,"https://reproductiverights.gov/",false,"null",false
unitedwestand.gov,"Executive Office of the President",404,"https://unitedwestand.gov/robots.txt",false,"null",false
usdigitalservice.gov,"Executive Office of the President",200,"https://www.usds.gov/robots.txt",true,"https://usdigitalservice.gov/sitemap.xml",true
usds.gov,"Executive Office of the President",200,"https://www.usds.gov/robots.txt",true,"https://usds.gov/sitemap.xml",true
ustr.gov,"Executive Office of the President",200,"https://ustr.gov/robots.txt",true,"null",true
wh.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/robots.txt",true,"https://www.whitehouse.gov/sitemap_index.xml",true
whitehouse.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/robots.txt",true,"https://www.whitehouse.gov/sitemap_index.xml",true
whitehousedrugpolicy.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/ondcp/",false,"null",false
exim.gov,"Export/Import Bank of the U.S.",200,"https://exim.gov/robots.txt",true,"null",true
fca.gov,"Farm Credit Administration",200,"https://www.fca.gov/robots.txt",true,"https://www.fca.gov/sitemap.xml",true
fcsic.gov,"Farm Credit Administration",404,"https://www.fcsic.gov/robots.txt",false,"null",false
accedeainternet.gov,"Federal Communications Commission",403,"http://accedeainternet.gov/robots.txt",false,"null",false
acpbenefit.gov,"Federal Communications Commission",404,"https://www.affordableconnectivity.gov/robots.txt",false,"null",false
affordableconnectivity.gov,"Federal Communications Commission",404,"https://affordableconnectivity.gov/robots.txt",false,"null",false
broadbandmap.gov,"Federal Communications Commission",200,"https://broadbandmap.fcc.gov/",false,"null",false
fcc.gov,"Federal Communications Commission",403,"http://fcc.gov/robots.txt",false,"null",false
getinternet.gov,"Federal Communications Commission",403,"http://getinternet.gov/robots.txt",false,"null",false
economicinclusion.gov,"Federal Deposit Insurance Corporation",500,"null",false,"null",false
fdic.gov,"Federal Deposit Insurance Corporation",500,"null",false,"null",false
fdicconnect.gov,"Federal Deposit Insurance Corporation",500,"null",false,"null",false
fdicig.gov,"Federal Deposit Insurance Corporation",500,"null",false,"null",false
fdicoig.gov,"Federal Deposit Insurance Corporation",200,"https://www.fdicoig.gov/robots.txt",true,"null",true
fdicseguro.gov,"Federal Deposit Insurance Corporation",500,"null",false,"null",false
myfdic.gov,"Federal Deposit Insurance Corporation",500,"null",false,"null",false
ofia.gov,"Federal Deposit Insurance Corporation",500,"null",false,"null",false
fec.gov,"Federal Election Commission",200,"https://www.fec.gov/robots.txt",true,"https://www.fec.gov/sitemap-wagtail.xml",true
ferc.gov,"Federal Energy Regulatory Commission",200,"https://ferc.gov/robots.txt",true,"null",true
fhfa.gov,"Federal Housing Finance Agency",200,"https://www.fhfa.gov/",false,"null",false
fhfaoig.gov,"Federal Housing Finance Agency",404,"http://fhfaoig.gov/robots.txt",false,"null",false
mortgagetranslations.gov,"Federal Housing Finance Agency",500,"null",false,"null",false
flra.gov,"Federal Labor Relations Authority",200,"https://www.flra.gov/robots.txt",true,"null",true
fmc.gov,"Federal Maritime Commission",500,"null",false,"null",false
adr.gov,"Federal Mediation and Conciliation Service",200,"https://adr.gov/robots.txt",true,"https://adr.gov/wp-sitemap.xml",true
fmcs.gov,"Federal Mediation and Conciliation Service",200,"https://www.fmcs.gov/robots.txt",true,"https://www.fmcs.gov/sitemap_index.xml",true
fmshrc.gov,"Federal Mine Safety and Health Review Commission",500,"null",false,"null",false
fpisc.gov,"Federal Permitting Improvement Steering Council",404,"https://www.permits.performance.gov/error404",false,"null",false
permitting.gov,"Federal Permitting Improvement Steering Council",404,"https://www.permits.performance.gov/error404",false,"null",false
billetes.gov,"Federal Reserve Board of Governors",200,"https://www.uscurrency.gov/es",false,"null",false
fbiic.gov,"Federal Reserve Board of Governors",403,"https://www.fbiic.gov/robots.txt",false,"null",false
federalreserve.gov,"Federal Reserve Board of Governors",404,"https://www.federalreserve.gov/robots.txt",false,"null",false
federalreserveconsumerhelp.gov,"Federal Reserve Board of Governors",200,"https://www.federalreserveconsumerhelp.gov/robots.txt",true,"null",true
fedpartnership.gov,"Federal Reserve Board of Governors",200,"https://www.fedpartnership.gov/Home/404?item=%2frobots&user=extranet%5cAnonymous&site=pfp",false,"null",false
fedres.gov,"Federal Reserve Board of Governors",500,"null",false,"null",false
ffiec.gov,"Federal Reserve Board of Governors",403,"https://www.ffiec.gov/robots.txt",false,"null",false
frb.gov,"Federal Reserve Board of Governors",500,"null",false,"null",false
frs.gov,"Federal Reserve Board of Governors",500,"null",false,"null",false
newmoney.gov,"Federal Reserve Board of Governors",500,"null",false,"null",false
uscurrency.gov,"Federal Reserve Board of Governors",200,"https://www.uscurrency.gov/robots.txt",true,"null",true
exploretsp.gov,"Federal Retirement Thrift Investment Board",403,"https://www.tsp.gov/robots.txt",false,"null",false
frtib.gov,"Federal Retirement Thrift Investment Board",404,"https://frtib.gov/robots.txt",false,"null",false
frtibtest.gov,"Federal Retirement Thrift Investment Board",500,"null",false,"null",false
tsp.gov,"Federal Retirement Thrift Investment Board",403,"https://www.tsp.gov/robots.txt",false,"null",false
tsptest.gov,"Federal Retirement Thrift Investment Board",500,"null",false,"null",false
alertaenlinea.gov,"Federal Trade Commission",200,"https://consumidor.ftc.gov/robots.txt",true,"null",true
consumer.gov,"Federal Trade Commission",200,"https://consumer.gov/robots.txt",true,"null",true
consumersentinel.gov,"Federal Trade Commission",200,"https://consumersentinel.gov/robots.txt",false,"null",false
consumidor.gov,"Federal Trade Commission",200,"https://consumidor.gov/robots.txt",true,"null",true
donotcall.gov,"Federal Trade Commission",200,"https://www.donotcall.gov/",false,"null",false
dontserveteens.gov,"Federal Trade Commission",200,"https://consumer.ftc.gov/features/we-dont-serve-teens",false,"null",false
econsumer.gov,"Federal Trade Commission",200,"https://econsumer.gov/robots.txt",false,"null",false
ftc.gov,"Federal Trade Commission",200,"https://www.ftc.gov/robots.txt",true,"null",true
hsr.gov,"Federal Trade Commission",200,"https://www.ftc.gov/enforcement/premerger-notification-program",false,"null",false
identitytheft.gov,"Federal Trade Commission",200,"https://www.identitytheft.gov/",false,"null",false
idtheft.gov,"Federal Trade Commission",200,"https://www.identitytheft.gov/",false,"null",false
militaryconsumer.gov,"Federal Trade Commission",200,"https://www.militaryconsumer.gov/robots.txt",true,"null",true
onguardonline.gov,"Federal Trade Commission",200,"https://www.consumer.ftc.gov/robots.txt",true,"null",true
protecciondelconsumidor.gov,"Federal Trade Commission",500,"null",false,"null",false
robodeidentidad.gov,"Federal Trade Commission",200,"https://www.robodeidentidad.gov/",false,"null",false
sentinel.gov,"Federal Trade Commission",200,"https://www.ftc.gov/enforcement/consumer-sentinel-network",false,"null",false
18f.gov,"General Services Administration",200,"https://18f.gsa.gov/robots.txt",true,"https://18f.gsa.gov/sitemap.xml",true
